date_id,QQQ_Daily_Return,QQQ_Intraday_Vol_Proxy,QQQ_Momentum_5,QQQ_Vol_5,QQQ_SMA_5,QQQ_Avg_Volume_5,QQQ_Volume_Ratio_5,QQQ_Momentum_10,QQQ_Vol_10,QQQ_SMA_10,QQQ_Avg_Volume_10,QQQ_Volume_Ratio_10,QQQ_Momentum_20,QQQ_Vol_20,QQQ_SMA_20,QQQ_Avg_Volume_20,QQQ_Volume_Ratio_20,QQQ_Momentum_60,QQQ_Vol_60,QQQ_SMA_60,QQQ_Avg_Volume_60,QQQ_Volume_Ratio_60,QQQ_Is_Weekend,QQQ_DOW_1,QQQ_DOW_2,QQQ_DOW_3,QQQ_DOW_4,QQQ_Month_2,QQQ_Month_3,QQQ_Month_4,QQQ_Month_5,QQQ_Month_6,QQQ_Month_7,QQQ_Month_8,QQQ_Month_9,QQQ_Month_10,QQQ_Month_11,QQQ_Month_12,QQQ_Quarter_2,QQQ_Quarter_3,QQQ_Quarter_4,QQQ_Price_Rank_Long,QQQ_RSI_14,QQQ_EWMA_Vol_20,QQQ_OC_Range_Ratio,forward_returns,risk_free_rate,BTC_Prev_Day_QQQ_Return,QQQ_Prev_Day_BTC_Return,Corr_BTC_QQQ_30d,market_forward_excess_returns,open,high,low,close,volume
893,-0.009872432165020100,0.0157632533170401,1.0102328280890300,0.010714608026293200,318.34999740000000,55258160.0,1.1364059172437200,1.0320136221089800,0.010220495807530200,314.0990007,56020960.0,1.1209322367913700,1.060774962703140,0.012726056067570400,307.18949885,67732385.0,0.9271148505991630,1.1677385906801700,0.013893898052381800,298.61599905,58686955.0,1.070011214587640,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8531746031746030,61.98369850468340,0.011708313733286000,0.43687444789490500,0.0067421433672403300,5.47945205479452E-05,-0.0033733657152387200,0.01359719838425020,0.3132030507220460,0.006064485369669530,318.10001,319.059998,314.070007,315.92001,62795700
894,0.0067421433672403300,0.018151439956890100,1.0075075965378700,0.010307068510610100,318.82399700000000,52970500.0,0.8857099706440380,1.0267957643260700,0.009860830118589830,314.92899950000000,53255010.0,0.8809781464692240,1.0867559215471900,0.011804336255669300,308.45899825000000,66505375.0,0.7054542583964080,1.1657442350820700,0.01388352479402610,299.3696656833330,58881433.333333300,0.7967961604195550,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8690476190476190,66.39959319697730,0.011219207432647700,0.6649233217352790,-0.0005659110416315060,5.47945205479452E-05,-0.009872432165020100,0.00035126755327752300,0.3180957855413100,-0.0012629796510588700,314.23999,318.54999,312.82001,318.049988,46916500
895,-0.0005659110416315060,0.014798216481782400,0.9904652413443820,0.005968213289854500,318.211999,49569820.0,0.9105278171274380,1.0224516381211500,0.009904836202506930,315.6269985,52048960.0,0.8671585368852710,1.101611543982380,0.011067687213756700,309.92499875,63832430.0,0.7070810244886490,1.1452711635839000,0.013755066932428700,300.04166585,58899061.666666700,0.7663059261527000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8690476190476190,65.55150769122690,0.010715871603366300,0.5995688232854340,-0.006417749394406540,5.47945205479452E-05,0.0067421433672403300,-0.004749940882748270,0.2605482626199410,-0.00710415080569712,315.070007,317.92001,313.25,317.87,45134700
896,-0.006417749394406540,0.008149160572298330,0.9865063247386010,0.006313225007385640,317.34799900000000,48167180.0,0.8327994289887850,1.0228979782712100,0.009861344273327030,316.33399650000000,51031580.0,0.7860544392315500,1.0864838487736100,0.01133183168934600,311.18199825,60981930.0,0.657794858247353,1.1318043489756400,0.013795273346314300,300.65466588333300,58557621.666666700,0.6850278214566600,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8531746031746030,57.639848587666400,0.010529877230277000,0.7751904933738610,-0.008833806441243990,5.47945205479452E-05,-0.0005659110416315060,0.04658621830745920,0.2477132716935130,-0.009495686512118720,317.82999,317.89001,315.31,315.82999,40113600
897,-0.008833806441243990,0.01854282138788540,0.9811013324107270,0.00690401737850461,316.1419994,51554760.0,1.2183802232810300,1.0192758823912500,0.010220189548416300,316.9259974,52454320.0,1.1974857361605300,1.052695325688540,0.010778737626375500,311.9654987,60442470.0,1.0392245717291200,1.1141403317080100,0.013853160820342700,301.1891660333330,58857795.0,1.0672044374071400,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8174603174603170,60.02901395761570,0.010490246469975900,0.8170940483600010,0.019582164655509000,5.47945205479452E-05,-0.006417749394406540,0.019629666724020800,0.24653324907786700,0.01890016466461260,317.82001,318.42001,312.57001,313.040009,62813300
898,0.019582164655509000,0.019012668762397700,1.0102874142096900,0.01147151718874260,316.7919994,49918380.0,1.0940619467218300,1.0206255116398100,0.010464728504564600,317.5709984,52588270.0,1.0385167642898300,1.067708228271110,0.011419784659462200,312.9774997,58991585.0,0.9257896698317230,1.1336577348278100,0.014040080130417300,301.81633270000000,59163530.0,0.923099078097605,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8968253968253970,62.729761133718400,0.011509539126890700,0.7209346326265230,-0.0018798758692897300,5.47945205479452E-05,-0.008833806441243990,-0.003175315824228250,0.26314422810405700,-0.002550827157200400,314.82999,319.64999,313.63,319.17001,54613800
899,-0.0018798758692897300,0.014938089777460200,1.0016350322893300,0.011245315624644700,316.8960038,51790740.0,1.0866479220030500,1.0091549039899600,0.010187949867031000,317.8600004,52380620.0,1.0744107267153400,1.0383299436133100,0.010092688108882500,313.5655002,56895595.0,0.9891503902894420,1.1464301497049100,0.013908956748385800,302.49449953333300,59305593.333333300,0.9489543369658560,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8888888888888890,60.53210787138480,0.011021606065204500,0.20631785130151500,0.0008475060160244570,5.47945205479452E-05,0.019582164655509000,0.008627134843779640,0.26969568909153700,0.000171772156926556,317.59,320.35999,315.60999,318.57001,56278300
900,0.0008475060160244570,0.009949080572033970,1.0030515619592900,0.01123344715349220,317.0900038,51365200.0,0.8372789359332780,0.9934877073968690,0.008586935276102540,317.6510014,50467510.0,0.852172021167678,1.0441446503846200,0.00997547756029028,314.2395007,54549760.0,0.7883994356712110,1.1587861587783400,0.013818249861622500,303.2226663666670,59286536.666666700,0.7254092146047100,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8968253968253970,64.56648984934300,0.010488863840200100,0.2183574567357770,6.26960230836193E-05,5.47945205479452E-05,-0.0018798758692897300,0.0028498511382868400,0.3773202596767360,-0.000607038153028248,318.14999,319.20001,316.040009,318.84,43007000
901,6.26960230836193E-05,0.01183001272367330,1.0095937691034300,0.010566798305335400,317.6960038,52691860.0,0.8871749830049650,0.9959706386372210,0.008564700281290860,317.5220014,50429520.0,0.9269749146928230,1.0421282805503800,0.009987014750686580,314.8840002,54069130.0,0.8645765152870040,1.127989250318000,0.01343138871260210,303.82566636666700,59055425.0,0.7915767264396120,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9007936507936510,67.7987003481029,0.00999128050880312,0.5634919144201310,-0.00047042590699442100,5.47945205479452E-05,0.0008475060160244570,-0.028708571432099900,0.3681220112282330,-0.0011227032260941200,320.98999,321.42001,317.64001,318.85999,46746900
902,-0.00047042590699442100,0.011036664435281400,1.0181126400363700,0.008973735283476820,318.83000000000000,47921220.0,0.8130030913236350,0.9988716676838890,0.008500581697530500,317.4859997,49737990.0,0.78330668368384,1.026970387317140,0.009577253286815720,315.3024997,53529285.0,0.7278277675481750,1.1029554299195500,0.013172262948284800,304.32149970000000,58824761.666666700,0.6623078257548970,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8928571428571430,60.87905923986380,0.009525493011701560,0.6552657527284000,-0.007624455072776430,5.47945205479452E-05,6.26960230836193E-05,0.03234866207618950,0.3568190215814100,-0.008269056713774770,316.41,319.79001,316.28,318.70999,38960100
903,-0.007624455072776430,0.013559712262510200,0.9909452332316560,0.0033976652068980900,318.251998,49490880.0,1.262093137159820,1.0011394973050300,0.008238549601609120,317.5219987,49704630.0,1.2566656265221200,1.033189598850120,0.009170228089426580,315.8104997,52862795.0,1.181589055213600,1.0967853798938900,0.013218916623918300,304.7866663666670,59117878.333333300,1.0565687024119900,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8650793650793650,51.11113341571390,0.009465357959234770,0.13720958950843800,0.0010433476666245100,5.47945205479452E-05,-0.00047042590699442100,-0.051809204970824000,0.3807443607060820,0.00039062233557133500,315.69,319.26999,314.97,316.28,62462100
904,0.0010433476666245100,0.010451338204727200,0.9938474434552080,0.0036270234807348100,317.85999400000000,50035680.0,1.1792045196547700,0.995472416115922,0.0079224828095072,317.37799890000000,50913210.0,1.1588799841927100,1.0221468603712700,0.008851385708606490,316.1534992,52084110.0,1.1328272672797900,1.1003718034139000,0.01320953545367080,305.2679993666670,59253383.333333300,0.9957625485802080,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8690476190476190,40.21734611274020,0.009004330353582580,0.21211940311170200,-0.002084520453697560,5.47945205479452E-05,-0.007624455072776430,-0.02000825100936330,0.29863940326933500,-0.0027481523674272900,315.91,317.39999,314.10001,316.60999,59002300
905,-0.002084520453697560,0.012668821265036300,0.9909359239744070,0.003439701375415380,317.281996,50242900.0,0.8766034603894280,0.993959826344103,0.007940005335330960,317.18599990000000,50804050.0,0.866921042712146,1.0162758526721400,0.008857922800775100,316.4064992,51426505.0,0.8564280228648630,1.0770778277766400,0.013008474771546300,305.64483286666700,59127496.666666700,0.7448835564322050,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8650793650793650,40.437150880346400,0.008604170285228440,0.10749747312562600,-0.018863806967437800,5.47945205479452E-05,0.0010433476666245100,-0.034308522342840900,0.2912743087330110,-0.01951447251538010,316.38,317.73999,313.73999,315.95001,44043100
906,-0.018863806967437800,0.01625996812608230,0.9721821480330600,0.008106050034434160,315.507996,52317840.0,1.0918187753928700,0.9815090390877700,0.009730724202075070,316.6019999,52504850.0,1.087929972183520,1.0039836117378000,0.009767757202662250,316.4679982,51768215.0,1.1034106545879600,1.0463443581197500,0.01321469746378580,305.87366586666700,59138825.0,0.965890005423679,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.7936507936507940,33.08486260109240,0.010029281281166600,0.8464621295588930,0.0060647442196439800,5.47945205479452E-05,-0.002084520453697560,-0.002393679423868920,0.21184310001278200,0.005392450173016500,314.29001,314.97,309.89001,309.98999,57121600
907,0.0060647442196439800,0.01149658188456020,0.9785385139637450,0.009539966747979230,314.139998,55605920.0,0.9963057890239030,0.9962624298288980,0.009678298004018880,316.48499900000000,51763570.0,1.070260416737100,1.0154662672571000,0.009758446952235160,316.7054982,52108945.0,1.063166794108000,1.074413514121800,0.0129374836154792,306.2336660333330,59238736.666666700,0.9352073173291280,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8134920634920640,42.080521306121800,0.009804441086328610,0.4361109899691650,0.02719084875108210,5.47945205479452E-05,-0.018863806967437800,0.028419551749301800,0.18343617295178400,0.026497926185189400,313.44,314.94,311.34,311.87,55400500
908,0.02719084875108210,0.01827354145781690,1.0128683761224200,0.016596329539872700,314.954,56199580.0,1.1642506936884600,1.0036970892096000,0.011538212397560900,316.602999,52845230.0,1.23815148500631,1.0243988552059300,0.01075471377996920,317.0869987,52716750.0,1.241169078139300,1.0873328694589600,0.013248849667377000,306.66249953333300,59550825.0,1.0987320494720300,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9365079365079370,53.60279586816530,0.012557757763355300,0.8003438208207430,0.006898673110701690,5.47945205479452E-05,0.0060647442196439800,0.004066170198633530,0.25369452908155900,0.006216983946284320,315.70001,320.85999,315.049988,320.35001,65430400
909,0.006898673110701690,0.01150244166730640,1.0187928687910300,0.01665930589643740,316.144002,56329620.0,1.0589899239512000,1.0125246880583600,0.011676184205638100,317.001998,53182650.0,1.1216533963614100,1.021794254365000,0.010666610480963200,317.4309992,52781635.0,1.1301752967675200,1.0719127651232000,0.013009887187249500,307.02316603333300,59418996.666666700,1.003929775769240,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9523809523809520,56.907224226053600,0.012038314966058700,0.6639591696587670,-0.001147073412698370,5.47945205479452E-05,0.02719084875108210,0.0369805084222401,0.2114552404108280,-0.001827362331872560,320.10999,322.64999,318.95999,322.56,59652500
910,-0.001147073412698370,0.007879442726212070,1.0197499281611000,0.016581034815105100,317.392,55723680.0,0.7360138454603140,1.0105068372851600,0.011701903236086100,317.336998,52983290.0,0.774081790692877,1.003926121083290,0.010028763132916500,317.4939997,51725400.0,0.7929063864175050,1.033587835236750,0.012190898615023700,307.19766603333300,58718043.333333300,0.6984803592172380,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9523809523809520,59.85133125352850,0.011500441973266200,0.03937157604020950,-0.008721561811353530,5.47945205479452E-05,0.006898673110701690,-0.004530309915779300,0.34011768548566400,-0.009400559649217680,322.089996,323.63,321.089996,322.19,41013400
911,-0.008721561811353530,0.015123932930703300,1.0302913329556200,0.01339451939693770,319.270002,55603240.0,1.016476737686510,1.0016308411726400,0.012111540140392000,317.388999,53960540.0,1.0474209487154900,0.9975949085614530,0.010213994788643800,317.45550020000000,52195030.0,1.0828502253950200,1.0431119290323300,0.012014127068212300,307.4176662,58390520.0,0.9679550721589740,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9246031746031750,59.81423636572310,0.011411028297778800,0.5661132462028550,-0.006543897551506080,5.47945205479452E-05,-0.001147073412698370,-0.040221601600631500,0.3050267416980340,-0.0072086281436060700,322.12,322.45001,317.60999,319.38,56519400
912,-0.006543897551506080,0.016540704110466800,1.0173790682014900,0.014531369265055600,320.354004,56499560.0,1.0598684308338000,0.9955446015357100,0.012301281514115200,317.247001,56052740.0,1.068317088513430,0.9944212963896670,0.010292248908211600,317.36650035,52895365.0,1.1320859587602800,1.0451266840146300,0.01199170275161210,307.6459997,58708516.666666700,1.0199900014506700,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8849206349206350,46.6737390994184,0.011091462083196800,0.46502549805661700,-0.0035298936767659300,5.47945205479452E-05,-0.008721561811353530,0.02096603302643070,0.27710189602696100,-0.004196503296881600,319.75,322.47,317.17999,317.29001,59882100
913,-0.0035298936767659300,0.009820904547576290,0.9869517719072340,0.006046237524654230,319.51800400000000,53458380.0,0.9395065843746110,0.9996522385228280,0.012099801780751800,317.236002,54828980.0,0.9160210531000210,1.0007913395545900,0.010074915655144600,317.37900035000000,52266805.0,0.9609253904079270,1.0202982122111800,0.01171465756795590,307.7508332,58419191.666666700,0.8597260346664050,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.873015873015873,45.830432008939500,0.010613386320228900,0.2861687627471480,0.021254387789658000,5.47945205479452E-05,-0.006543897551506080,0.011358625494025900,0.234811413029655,0.020570811468196300,317.059998,318.23001,315.12,316.17001,50224500
914,0.021254387789658000,0.023596013250498700,1.0010230964781700,0.01208375887483150,319.584006,51883080.0,0.9979361286955210,1.0198351921870800,0.013849260904579700,317.864004,54106350.0,0.956930193960598,1.01521780280652,0.011054407125891000,317.62100145,52509780.0,0.9860258412813770,1.060847028287940,0.011771510141146600,308.05950003333300,58336776.666666700,0.8875361814356900,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9662698412698410,55.7479611819142,0.011962212800471600,0.5854301597306790,0.00247759291159233,5.47945205479452E-05,-0.0035298936767659300,-0.005467695053574580,0.23790240327765700,0.001807109010063650,318.47,323.76001,316.20999,322.89001,51776000
915,0.00247759291159233,0.008429450309404370,1.0046556379775900,0.012086788173228200,319.88400600000000,50973560.0,0.7153865651133650,1.024497514654300,0.013772796071098600,318.638003,53348620.0,0.6835378309691980,1.0183093717557500,0.011055373368541800,317.91200145,52076335.0,0.7002374495056150,1.0729581368654900,0.011700793707390200,308.4263335333330,58125576.666666700,0.6273623779961930,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9682539682539680,56.70648989710350,0.011379334694640000,0.46690808823530100,-0.006333189162470170,5.47945205479452E-05,0.021254387789658000,0.023803407883149100,0.2444856631878160,-0.006992051772682190,322.42001,324.040009,321.32001,323.69,36465800
916,-0.006333189162470170,0.004843194738009440,1.007076241467840,0.011646333871013300,320.336008,46023440.0,0.6902743471587520,1.037581923209840,0.012078079435035400,319.803005,50813340.0,0.6252059006552220,1.0183960364245300,0.011052416986341900,318.20250245,51659095.0,0.6149701228796210,1.073206537430550,0.011698230964314800,308.7920002,57820888.333333300,0.5494346578844500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9404761904761910,53.86444617720520,0.011112705878675400,0.23076415184445900,0.010881730789648900,5.47945205479452E-05,0.00247759291159233,-0.02673363747104320,0.2190068825621310,0.010213420269376500,322.0,322.88,321.32001,321.64001,31768800
917,0.010881730789648900,0.013619518017437100,1.0247407726451900,0.011251113750797200,321.90600800000000,46136340.0,1.3101732820592200,1.0425498124218400,0.012274619935611200,321.130006,51317950.0,1.1778841516467400,1.0386532093410500,0.011011180824978300,318.8075025,51540760.0,1.1727921745818300,1.0677832840722500,0.011606774938167300,309.1360003666670,58167720.0,1.039177743256910,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9761904761904760,61.3648240365501,0.01096282718427150,0.23129473213271600,0.0032601339958131500,5.47945205479452E-05,-0.006333189162470170,-0.001281783039981500,0.2163706729259380,0.002597886048461370,324.12,326.01001,321.60001,325.14001,60446600
918,0.0032601339958131500,0.008081534911806860,1.0317234389181900,0.01034498296630560,323.912008,44947140.0,0.9851238588261680,1.0182612761585400,0.009268103015996860,321.715006,49202760.0,0.8999190289325230,1.0220258789351800,0.010211835534773100,319.1590025,51023995.0,0.8677975920936810,1.0634067155664200,0.011581427228359300,309.4601672,57837710.0,0.7655645425795730,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9801587301587300,62.07507533370710,0.010433109686506300,0.1901139961543740,-0.003586790202735000,5.47945205479452E-05,0.010881730789648900,-0.001338437059414500,0.13389765630718200,-0.004237965660954170,325.70001,326.75,324.12,326.20001,44278500
919,-0.003586790202735000,0.013013396595187700,1.0066276098167300,0.006692846035635560,324.34000580000000,44271180.0,1.0931761927285400,1.0076574869791700,0.009226460741583530,321.9620059,48077130.0,1.0066366274359600,1.0202780826732600,0.010245472489113700,319.48200195,50629890.0,0.9558819898680400,1.0515366822537500,0.011564296514272400,309.7256670166670,57925970.0,0.8354836354056740,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9682539682539680,61.28789969749130,0.010078543450714300,0.4042521402426630,0.005414918639556230,5.47945205479452E-05,0.0032601339958131500,-0.02248107626276020,0.15347665119006700,0.004758697034770220,326.73999,327.17001,322.94,325.029999,48396200
920,0.005414918639556230,0.009431886237773020,1.009577095369030,0.006941949167032780,324.96000780000000,43653140.0,0.7645635571690830,1.0142773208355300,0.009305515641250900,322.4220069,47313350.0,0.7054161246244450,1.0249341676075800,0.010291432661156300,319.87950245,50148320.0,0.6655377488218950,1.0774481397114500,0.011285236151456800,310.11716735,57490586.666666700,0.5805402577210320,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9801587301587300,73.32040403551340,0.009651764334726710,0.41693675264900900,0.0011321949529608000,5.47945205479452E-05,-0.003586790202735000,-0.0072515965946367,0.12848487328800100,0.0004764329229686650,325.51001,327.029999,323.95999,326.79001,33375600
921,0.0011321949529608000,0.008795027352750690,1.017162012897590,0.005338816437556710,326.0640058,45303220.0,0.8833632576227470,1.0243596969127700,0.008603097340237610,323.20000690000000,45663330.0,0.8763968812611780,1.0260302648820900,0.01028754053804590,320.29450295000000,49811935.0,0.8034058504252040,1.0863328463275300,0.011231783508001800,310.5505006833330,57187061.666666700,0.6997946534351580,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9801587301587300,72.15301068543010,0.009184832397375530,0.3819448736494000,0.012104169213840200,5.47945205479452E-05,0.005414918639556230,0.0097307268947886,0.12208753282838500,0.011430010930141400,326.059998,328.89999,326.019989,327.16,40019200
922,0.012104169213840200,0.014178547980750700,1.0183920459373800,0.005776012276413780,327.2600038,42711120.0,1.1117971151306700,1.0435878520095900,0.008458584489146160,324.58300590000000,44423730.0,1.0689354540917700,1.0389382522963900,0.010552199675694700,320.91500345,50238235.0,0.9452183182788970,1.126143594620090,0.01081777908043640,311.1686673666670,57203051.666666700,0.8301322851918940,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9920634920634920,67.95598542072660,0.009254907263402880,0.6167068738166490,0.018573296690021800,5.47945205479452E-05,0.0011321949529608000,-0.005738415387331220,0.15166115018156900,0.017889645519653600,328.23999,331.70999,327.040009,331.12,47486100
923,0.018573296690021800,0.017908040987563400,1.0339361730859500,0.008784167032551770,329.4739998,46698120.0,1.3750767696858000,1.0667361841181600,0.009050235409982260,326.6930039,45822630.0,1.4013490714086000,1.0663652143670200,0.010918896726676300,321.96450295,50325805.0,1.2759557447714900,1.1462021750212400,0.011024510298712400,311.8856672,57416790.0,1.118374956175710,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,71.67698517405200,0.00998464160264784,0.959934664342571,-0.002253328260839240,5.47945205479452E-05,0.012104169213840200,0.01339486714426540,0.09707026780480410,-0.0029382439397831400,331.51999,337.48999,331.5,337.26999,64213500
924,-0.002253328260839240,0.008253713747790400,1.0353198505840100,0.00840477955143097,331.77000200000000,49311360.0,1.246414619268260,1.042181546589190,0.007757915984272910,328.0550039,46791270.0,1.3135441718081200,1.0628534178596200,0.010979065491196600,322.95950395,50448810.0,1.2183121861546400,1.1337173999825700,0.011007678852485700,312.54716720000000,57286256.666666700,1.072899567476250,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.996031746031746,70.86251460957750,0.009707584169594120,0.3525106645644890,0.003357998176636730,5.47945205479452E-05,0.018573296690021800,-0.020679507626061900,0.09820277681701340,0.00266631554694193,337.48999,338.20999,335.42999,336.51001,61462400
925,0.003357998176636730,0.007201050512633990,1.0332017493435600,0.008550484396627010,333.940002,51239420.0,0.8395079413467210,1.0430968210324700,0.007741591076811530,329.4500049,47446280.0,0.9066232379018970,1.0686501006915600,0.010910789687325200,324.04400395,50397450.0,0.8535332640837980,1.1568956602057300,0.010725052282647100,313.31033386666700,56764321.666666700,0.7577981862022310,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.0,77.97187017922080,0.009234645637438940,0.5720156327867170,-0.012676282055553900,5.47945205479452E-05,-0.002253328260839240,0.0021585971562450000,0.12667941558136100,-0.013353449254239000,336.25,338.67001,336.23999,337.64001,43015900
926,-0.012676282055553900,0.012118460133768400,1.0189509414353800,0.012201570589878100,335.18,52878920.0,0.9118321629866870,1.0364381906343100,0.008881482676733550,330.6220029,49091070.0,0.982188817640357,1.075389531126470,0.010318468366585900,325.21250395,49952205.0,0.9652566888688900,1.1341089678165600,0.010883158118594000,313.96733370000000,56751350.0,0.8496132691116600,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.9880952380952380,73.0691764354055,0.010080229513498900,0.6231577889551280,-0.005129589786704750,5.47945205479452E-05,0.003357998176636730,0.0036425133878337200,0.11648527397054300,-0.005803722718399720,335.89001,337.059998,333.0,333.35999,48216700
